ID,GOAL_DIFF_HOME_AWAY
2052,0.0
2053,5.0
2054,-1.0
2055,0.0
2056,1.0
2057,-1.0
2058,-3.0
2059,-1.0
2060,-1.0
2061,-1.0
2062,-1.0
2063,2.0
2064,0.0
2065,-1.0
2066,-1.0
2067,1.0
2068,3.0
2069,-1.0
2070,2.0
2071,3.0
2072,-3.0
2073,2.0
2074,-2.0
2075,-1.0
2076,1.0
2077,1.0
2078,-4.0
2079,2.0
2080,0.0
2081,0.0
2082,-1.0
2083,0.0
2084,0.0
2085,-1.0
2086,2.0
2087,-1.0
2088,0.0
2089,-1.0
2090,-1.0
2091,0.0
2092,2.0
2093,-2.0
2094,1.0
2095,2.0
2096,1.0
2097,4.0
2098,1.0
2099,4.0
2100,0.0
2101,-1.0
2102,1.0
2103,2.0
2104,2.0
2105,0.0
2106,-1.0
2107,0.0
2108,1.0
2109,1.0
2110,-1.0
2111,-4.0
2112,1.0
2113,0.0
2114,3.0
2115,-2.0
2116,2.0
2117,2.0
2118,0.0
2119,-2.0
2120,1.0
2121,-1.0
2122,0.0
2123,-1.0
2124,0.0
2125,2.0
2126,-3.0
2127,1.0
2128,-1.0
2129,1.0
2130,-1.0
2131,2.0
2132,1.0
2133,3.0
2134,-2.0
2135,0.0
2136,1.0
2137,2.0
2138,1.0
2139,-4.0
2140,1.0
2141,2.0
2142,0.0
2143,0.0
2144,2.0
2145,-2.0
2146,4.0
2147,1.0
2148,0.0
2149,4.0
2150,1.0
2151,4.0
2152,1.0
2153,-1.0
2154,3.0
2155,1.0
2156,3.0
2157,2.0
2158,-4.0
2159,-3.0
2160,-2.0
2161,2.0
2162,1.0
2163,1.0
2164,0.0
2165,-3.0
2166,0.0
2167,0.0
2168,4.0
2169,0.0
2170,0.0
2171,1.0
2172,-1.0
2173,0.0
2174,0.0
2175,2.0
2176,-1.0
2177,-1.0
2178,1.0
2179,-1.0
2180,2.0
2181,-1.0
2182,0.0
2183,2.0
2184,1.0
2185,1.0
2186,0.0
2187,-3.0
2188,1.0
2189,2.0
2190,2.0
2191,-2.0
2192,-1.0
2193,1.0
2194,1.0
2195,-2.0
2196,0.0
2197,2.0
2198,-1.0
2199,3.0
2200,2.0
2201,2.0
2202,-2.0
2203,-1.0
2204,-1.0
2205,1.0
2206,0.0
2207,0.0
2208,-3.0
2209,0.0
2210,2.0
2211,0.0
2212,2.0
2213,2.0
2214,3.0
2215,0.0
2216,0.0
2217,0.0
2218,2.0
2219,2.0
2220,1.0
2221,1.0
2222,-2.0
2223,1.0
2224,1.0
2225,-1.0
2226,-1.0
2227,3.0
2228,-1.0
2229,-3.0
2230,-2.0
2231,3.0
2232,1.0
2233,-1.0
2234,1.0
2235,-1.0
2236,1.0
2237,0.0
2238,0.0
2239,-2.0
2240,1.0
2241,-1.0
2242,0.0
2243,0.0
2244,-1.0
2245,-4.0
2246,2.0
2247,1.0
2248,1.0
2249,-3.0
2250,1.0
2251,-1.0
2252,-1.0
2253,1.0
2254,-4.0
2255,-2.0
2256,0.0
2257,0.0
2258,-2.0
2259,0.0
2260,3.0
2261,1.0
2262,3.0
2263,0.0
2264,-2.0
2265,0.0
2266,4.0
2267,0.0
2268,-1.0
2269,3.0
2270,0.0
2271,0.0
2272,1.0
2273,4.0
2274,-2.0
2275,0.0
2276,-1.0
2277,-1.0
2278,-1.0
2279,2.0
2280,0.0
2281,0.0
2282,-4.0
2283,1.0
2284,1.0
2285,0.0
2286,0.0
2287,-4.0
2288,1.0
2289,-2.0
2290,2.0
2291,0.0
2292,1.0
2293,0.0
2294,2.0
2295,1.0
2296,-1.0
2297,-2.0
2298,0.0
2299,0.0
2300,-1.0
2301,1.0
2302,1.0
2303,2.0
2304,-1.0
2305,1.0
2306,2.0
2307,-1.0
2308,-1.0
2309,0.0
2310,0.0
2311,4.0
2312,0.0
2313,1.0
2314,2.0
2315,0.0
2316,-1.0
2317,3.0
2318,0.0
2319,1.0
2320,2.0
2321,0.0
2322,1.0
2323,-2.0
2324,4.0
2325,2.0
2326,0.0
2327,1.0
2328,1.0
2329,0.0
2330,1.0
2331,0.0
2332,1.0
2333,0.0
2334,0.0
2335,0.0
2336,3.0
2337,-4.0
2338,1.0
2339,0.0
2340,0.0
2341,-1.0
2342,1.0
2343,-2.0
2344,0.0
2345,0.0
2346,-1.0
2347,-3.0
2348,2.0
2349,0.0
2350,0.0
2351,-1.0
2352,5.0
2353,0.0
2354,2.0
2355,-2.0
2356,-1.0
2357,3.0
2358,1.0
2359,0.0
2360,0.0
2361,-2.0
2362,2.0
2363,3.0
2364,3.0
2365,-2.0
2366,-3.0
2367,0.0
2368,-2.0
2369,-1.0
2370,0.0
2371,2.0
2372,-1.0
2373,0.0
2374,-1.0
2375,0.0
2376,1.0
2377,0.0
2378,1.0
2379,0.0
2380,-1.0
2381,4.0
2382,1.0
2383,1.0
2384,1.0
2385,0.0
2386,-4.0
2387,1.0
2388,-2.0
2389,-1.0
2390,-1.0
2391,0.0
2392,-2.0
2393,1.0
2394,-2.0
2395,2.0
2396,0.0
2397,-1.0
2398,-1.0
2399,3.0
2400,1.0
2401,1.0
2402,-3.0
2403,-3.0
2404,-2.0
2405,3.0
2406,-2.0
2407,0.0
2408,0.0
2409,-1.0
2410,2.0
2411,2.0
2412,2.0
2413,0.0
2414,-1.0
2415,-2.0
2416,0.0
2417,0.0
2418,1.0
2419,0.0
2420,0.0
2421,-1.0
2422,1.0
2423,-1.0
2424,-1.0
2425,-1.0
2426,1.0
2427,0.0
2428,-1.0
2429,3.0
2430,1.0
2431,0.0
2432,3.0
2433,1.0
2434,3.0
2435,0.0
2436,-6.0
2437,0.0
2438,0.0
2439,4.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,2.0
2447,0.0
2448,-3.0
2449,3.0
2450,0.0
2451,-1.0
2452,1.0
2453,1.0
2454,0.0
2455,0.0
2456,-1.0
2457,-2.0
2458,-2.0
2459,4.0
2460,0.0
2461,1.0
2462,-3.0
2463,-1.0
2464,1.0
2465,0.0
2466,-2.0
2467,-3.0
2468,-2.0
2469,-1.0
2470,0.0
2471,0.0
2472,-1.0
2473,1.0
2474,1.0
2475,2.0
2476,1.0
2477,1.0
2478,-1.0
2479,-3.0
2480,-1.0
2481,2.0
2482,-1.0
2483,-4.0
2484,3.0
2485,-1.0
2486,2.0
2487,-2.0
2488,-2.0
2489,-1.0
2490,10.0
2491,0.0
2492,1.0
2493,-2.0
2494,-1.0
2495,2.0
2496,1.0
2497,1.0
2498,2.0
2499,0.0
2500,-1.0
2501,0.0
2502,-2.0
2503,0.0
2504,0.0
2505,0.0
2506,1.0
2507,1.0
2508,1.0
2509,-1.0
2510,0.0
2511,2.0
2512,0.0
2513,0.0
2514,1.0
2515,0.0
2516,-4.0
2517,1.0
2518,0.0
2519,3.0
2520,2.0
2521,-2.0
2522,1.0
2523,-1.0
2524,1.0
2525,0.0
2526,-2.0
2527,2.0
2528,5.0
2529,0.0
2530,0.0
2531,-1.0
2532,-3.0
2533,-6.0
2534,0.0
2535,3.0
2536,-1.0
2537,1.0
2538,0.0
2539,-3.0
2540,-1.0
2541,5.0
2542,0.0
2543,2.0
2544,0.0
2545,2.0
2546,-1.0
2547,1.0
2548,1.0
2549,0.0
2550,2.0
2551,2.0
2552,1.0
2553,0.0
2554,-1.0
2555,-2.0
2556,-1.0
2557,0.0
2558,-3.0
2559,0.0
2560,3.0
2561,0.0
2562,3.0
2563,1.0
2564,-2.0
2565,1.0
2566,1.0
2567,-1.0
2568,-2.0
2569,1.0
2570,-1.0
2571,1.0
2572,-1.0
2573,-1.0
2574,-2.0
2575,-2.0
2576,-2.0
2577,2.0
2578,-1.0
2579,3.0
2580,1.0
2581,0.0
2582,0.0
2583,1.0
2584,-5.0
2585,0.0
2586,-1.0
2587,-4.0
2588,1.0
2589,-1.0
2590,3.0
2591,0.0
2592,-7.0
2593,1.0
2594,-1.0
2595,0.0
2596,1.0
2597,-2.0
2598,2.0
2599,1.0
2600,-2.0
2601,1.0
2602,1.0
2603,1.0
2604,-1.0
2605,2.0
2606,-1.0
2607,3.0
2608,2.0
2609,1.0
2610,1.0
2611,-1.0
2612,-2.0
2613,2.0
2614,0.0
2615,2.0
2616,-1.0
2617,1.0
2618,0.0
2619,0.0
2620,2.0
2621,4.0
2622,1.0
2623,2.0
2624,1.0
2625,3.0
2626,-1.0
2627,2.0
2628,-1.0
2629,0.0
2630,2.0
2631,0.0
2632,3.0
2633,2.0
2634,0.0
2635,0.0
2636,-1.0
2637,-3.0
2638,1.0
2639,-1.0
2640,-2.0
2641,-1.0
2642,5.0
2643,-3.0
2644,4.0
2645,1.0
2646,-4.0
2647,-1.0
2648,2.0
2649,-1.0
2650,1.0
2651,1.0
2652,3.0
2653,0.0
2654,-1.0
2655,3.0
2656,0.0
2657,1.0
2658,3.0
2659,1.0
2660,0.0
2661,3.0
2662,2.0
2663,2.0
2664,-1.0
2665,-1.0
2666,1.0
2667,3.0
2668,-2.0
2669,0.0
2670,2.0
2671,-1.0
2672,3.0
2673,1.0
2674,-1.0
2675,-1.0
2676,2.0
2677,-1.0
2678,2.0
2679,1.0
2680,-2.0
2681,1.0
2682,0.0
2683,-1.0
2684,4.0
2685,2.0
2686,2.0
2687,-1.0
2688,1.0
2689,-3.0
2690,-1.0
2691,1.0
2692,0.0
2693,0.0
2694,-1.0
2695,2.0
2696,-2.0
2697,0.0
2698,3.0
2699,0.0
2700,-1.0
2701,4.0
2702,2.0
2703,1.0
2704,2.0
2705,-4.0
2706,1.0
2707,0.0
2708,2.0
2709,1.0
2710,1.0
2711,-3.0
2712,-4.0
2713,-3.0
2714,3.0
2715,2.0
2716,0.0
2717,4.0
2718,0.0
2719,1.0
2720,-2.0
2721,-3.0
2722,0.0
2723,-2.0
2724,1.0
2725,1.0
2726,2.0
2727,0.0
2728,-2.0
2729,0.0
2730,0.0
2731,3.0
2732,-4.0
2733,-1.0
2734,-1.0
2735,0.0
2736,-2.0
2737,-3.0
2738,-2.0
2739,1.0
2740,0.0
2741,1.0
2742,0.0
2743,1.0
2744,0.0
2745,1.0
2746,2.0
2747,0.0
2748,2.0
2749,-2.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,-2.0
2755,0.0
2756,-1.0
2757,2.0
2758,1.0
2759,1.0
2760,2.0
2761,0.0
2762,-1.0
2763,3.0
2764,0.0
2765,-1.0
2766,1.0
2767,-2.0
2768,1.0
2769,0.0
2770,1.0
2771,0.0
2772,-3.0
2773,2.0
2774,-3.0
2775,-1.0
2776,2.0
2777,-1.0
2778,-1.0
2779,1.0
2780,-2.0
2781,-1.0
2782,3.0
2783,1.0
2784,2.0
2785,0.0
2786,-2.0
2787,3.0
2788,7.0
2789,1.0
2790,-1.0
2791,0.0
2792,1.0
2793,-2.0
2794,2.0
2795,-1.0
2796,0.0
2797,0.0
2798,1.0
2799,-2.0
2800,-1.0
2801,-1.0
2802,2.0
2803,-1.0
2804,0.0
2805,0.0
2806,1.0
2807,1.0
2808,2.0
2809,0.0
2810,-1.0
2811,-1.0
2812,0.0
2813,0.0
2814,-1.0
2815,5.0
2816,1.0
2817,1.0
2818,1.0
2819,0.0
2820,-2.0
2821,4.0
2822,-2.0
2823,0.0
2824,-2.0
2825,0.0
2826,0.0
2827,1.0
2828,-1.0
2829,3.0
2830,-2.0
2831,0.0
2832,2.0
2833,0.0
2834,-3.0
2835,4.0
2836,0.0
2837,3.0
2838,0.0
2839,0.0
2840,-2.0
2841,-1.0
2842,1.0
2843,2.0
2844,2.0
2845,1.0
2846,1.0
2847,0.0
2848,1.0
2849,-1.0
2850,-1.0
2851,-1.0
2852,1.0
2853,1.0
2854,0.0
2855,0.0
2856,2.0
2857,0.0
2858,0.0
2859,0.0
2860,-2.0
2861,1.0
2862,-1.0
2863,1.0
2864,-2.0
2865,1.0
2866,0.0
2867,-1.0
2868,1.0
2869,1.0
2870,1.0
2871,4.0
2872,-2.0
2873,0.0
2874,-1.0
2875,-1.0
2876,0.0
2877,1.0
2878,-3.0
2879,2.0
2880,-2.0
2881,-1.0
2882,0.0
2883,-1.0
2884,1.0
2885,0.0
2886,-1.0
2887,2.0
2888,0.0
2889,-3.0
2890,4.0
2891,1.0
2892,-2.0
2893,0.0
2894,2.0
2895,-1.0
2896,1.0
2897,0.0
2898,0.0
2899,0.0
2900,4.0
2901,4.0
2902,1.0
2903,1.0
2904,2.0
2905,-2.0
2906,1.0
2907,0.0
2908,0.0
2909,0.0
2910,-2.0
2911,1.0
2912,-2.0
2913,4.0
2914,2.0
2915,2.0
2916,0.0
2917,-3.0
2918,0.0
2919,1.0
2920,2.0
2921,5.0
2922,0.0
2923,3.0
2924,3.0
2925,-1.0
2926,1.0
2927,0.0
2928,-1.0
2929,1.0
2930,0.0
2931,1.0
2932,1.0
2933,-1.0
2934,0.0
2935,1.0
2936,2.0
2937,6.0
2938,0.0
2939,-1.0
2940,0.0
2941,0.0
2942,2.0
2943,-1.0
2944,-1.0
2945,0.0
2946,2.0
2947,3.0
2948,1.0
2949,2.0
2950,1.0
2951,0.0
2952,1.0
2953,1.0
2954,-1.0
2955,1.0
2956,-1.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,3.0
2962,-4.0
2963,2.0
2964,0.0
2965,0.0
2966,2.0
2967,1.0
2968,1.0
2969,0.0
2970,-1.0
2971,2.0
2972,2.0
2973,0.0
2974,0.0
2975,-1.0
2976,-4.0
2977,-1.0
2978,1.0
2979,0.0
2980,0.0
2981,-1.0
2982,0.0
2983,-1.0
2984,1.0
2985,0.0
2986,-4.0
2987,2.0
2988,-1.0
2989,0.0
2990,1.0
2991,-1.0
2992,-1.0
2993,5.0
2994,1.0
2995,-1.0
2996,0.0
2997,2.0
2998,-1.0
2999,-1.0
3000,0.0
3001,0.0
3002,-2.0
3003,1.0
3004,2.0
3005,1.0
3006,-1.0
3007,-1.0
3008,4.0
3009,0.0
3010,-3.0
3011,0.0
3012,3.0
3013,1.0
3014,0.0
3015,2.0
3016,0.0
3017,-1.0
3018,1.0
3019,2.0
3020,3.0
3021,-1.0
3022,-1.0
3023,1.0
3024,2.0
3025,-3.0
3026,1.0
3027,0.0
3028,0.0
3029,2.0
3030,-3.0
3031,-1.0
3032,0.0
3033,-1.0
3034,2.0
3035,2.0
3036,1.0
3037,0.0
3038,-1.0
3039,1.0
3040,3.0
3041,-1.0
3042,3.0
3043,1.0
3044,3.0
3045,0.0
3046,1.0
3047,2.0
3048,1.0
3049,3.0
3050,0.0
3051,-1.0
3052,0.0
3053,0.0
3054,2.0
3055,1.0
3056,1.0
3057,-2.0
3058,0.0
3059,6.0
3060,0.0
3061,-1.0
3062,0.0
3063,2.0
3064,1.0
3065,0.0
3066,-2.0
3067,-1.0
3068,1.0
3069,2.0
3070,2.0
3071,1.0
3072,0.0
3073,1.0
3074,2.0
3075,-1.0
3076,-1.0
3077,-1.0
3078,1.0
3079,1.0
3080,1.0
3081,1.0
3082,2.0
3083,0.0
3084,1.0
3085,0.0
3086,1.0
3087,-2.0
3088,1.0
3089,0.0
3090,0.0
3091,-2.0
3092,-1.0
3093,-4.0
3094,1.0
3095,2.0
3096,1.0
3097,0.0
3098,0.0
3099,-1.0
3100,1.0
3101,0.0
3102,1.0
3103,-1.0
3104,2.0
3105,2.0
3106,2.0
3107,1.0
3108,-1.0
3109,3.0
3110,0.0
3111,2.0
3112,0.0
3113,4.0
3114,0.0
3115,2.0
3116,-1.0
3117,2.0
3118,2.0
3119,4.0
3120,-1.0
3121,2.0
3122,-2.0
3123,1.0
3124,1.0
3125,0.0
3126,0.0
3127,1.0
3128,2.0
3129,2.0
3130,-1.0
3131,2.0
3132,4.0
3133,-2.0
3134,1.0
3135,-3.0
3136,0.0
3137,3.0
3138,-1.0
3139,2.0
3140,-1.0
3141,4.0
3142,-3.0
3143,-2.0
3144,0.0
3145,1.0
3146,1.0
3147,-1.0
3148,0.0
3149,1.0
3150,1.0
3151,1.0
3152,-1.0
3153,-2.0
3154,-3.0
3155,2.0
3156,-7.0
3157,-1.0
3158,0.0
3159,5.0
3160,4.0
3161,0.0
3162,-2.0
3163,-1.0
3164,2.0
3165,-1.0
3166,-3.0
3167,-1.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,1.0
3173,2.0
3174,-2.0
3175,-1.0
3176,1.0
3177,2.0
3178,0.0
3179,-2.0
3180,0.0
3181,2.0
3182,2.0
3183,0.0
3184,1.0
3185,-2.0
3186,-1.0
3187,-1.0
3188,0.0
3189,-3.0
3190,-2.0
3191,0.0
3192,1.0
3193,0.0
3194,-1.0
3195,1.0
3196,1.0
3197,0.0
3198,-1.0
3199,0.0
3200,-3.0
3201,-1.0
3202,3.0
3203,2.0
3204,1.0
3205,0.0
3206,2.0
3207,1.0
3208,1.0
3209,-1.0
3210,3.0
3211,1.0
3212,1.0
3213,-1.0
3214,1.0
3215,1.0
3216,0.0
3217,1.0
3218,0.0
3219,3.0
3220,-2.0
3221,1.0
3222,0.0
3223,1.0
3224,-1.0
3225,-1.0
3226,-1.0
3227,1.0
3228,2.0
3229,2.0
3230,2.0
3231,0.0
3232,4.0
3233,1.0
3234,-1.0
3235,2.0
3236,3.0
3237,-5.0
3238,0.0
3239,-1.0
3240,1.0
3241,1.0
3242,-3.0
3243,-1.0
3244,0.0
3245,4.0
3246,-1.0
3247,2.0
3248,0.0
3249,0.0
3250,1.0
3251,-2.0
3252,1.0
3253,0.0
3254,-2.0
3255,1.0
3256,0.0
3257,0.0
3258,-2.0
3259,0.0
3260,-1.0
3261,1.0
3262,1.0
3263,2.0
3264,2.0
3265,2.0
3266,1.0
3267,3.0
3268,1.0
3269,1.0
3270,0.0
3271,4.0
3272,1.0
3273,-1.0
3274,0.0
3275,0.0
3276,-1.0
3277,1.0
3278,0.0
3279,0.0
3280,2.0
3281,-1.0
3282,2.0
3283,1.0
3284,4.0
3285,0.0
3286,-2.0
3287,0.0
3288,1.0
3289,-1.0
3290,1.0
3291,4.0
3292,0.0
3293,1.0
3294,-1.0
3295,1.0
3296,1.0
3297,0.0
3298,-1.0
3299,1.0
3300,1.0
3301,1.0
3302,-1.0
3303,0.0
3304,-1.0
3305,1.0
3306,1.0
3307,1.0
3308,1.0
3309,4.0
3310,1.0
3311,-1.0
3312,0.0
3313,-2.0
3314,3.0
3315,0.0
3316,0.0
3317,-2.0
3318,3.0
3319,0.0
3320,-2.0
3321,-3.0
3322,0.0
3323,1.0
3324,0.0
3325,2.0
3326,1.0
3327,-3.0
3328,0.0
3329,3.0
3330,0.0
3331,0.0
3332,-1.0
3333,-2.0
3334,-2.0
3335,1.0
3336,-1.0
3337,3.0
3338,-1.0
3339,-1.0
3340,0.0
3341,-2.0
3342,0.0
3343,1.0
3344,0.0
3345,-1.0
3346,1.0
3347,1.0
3348,1.0
3349,2.0
3350,-2.0
3351,-2.0
3352,1.0
3353,0.0
3354,0.0
3355,-1.0
3356,-1.0
3357,-1.0
3358,-1.0
3359,2.0
3360,0.0
3361,-1.0
3362,1.0
3363,0.0
3364,2.0
3365,-2.0
3366,0.0
3367,1.0
3368,-1.0
3369,0.0
3370,0.0
3371,1.0
3372,1.0
3373,-1.0
3374,-1.0
3375,0.0
3376,-2.0
3377,1.0
3378,0.0
3379,-1.0
3380,-2.0
3381,0.0
3382,-1.0
3383,1.0
3384,-1.0
3385,-1.0
3386,-3.0
3387,5.0
3388,0.0
3389,-1.0
3390,-1.0
3391,-1.0
3392,3.0
3393,0.0
3394,0.0
3395,-1.0
3396,0.0
3397,-1.0
3398,2.0
3399,0.0
3400,0.0
3401,3.0
3402,2.0
3403,1.0
3404,-1.0
3405,-1.0
3406,1.0
3407,-1.0
3408,-2.0
3409,0.0
3410,4.0
3411,0.0
3412,1.0
3413,-2.0
3414,0.0
3415,-1.0
3416,2.0
3417,1.0
3418,0.0
3419,-3.0
3420,1.0
3421,3.0
3422,-2.0
3423,2.0
3424,0.0
3425,0.0
3426,1.0
3427,-3.0
3428,0.0
3429,2.0
3430,0.0
3431,1.0
3432,2.0
3433,-1.0
3434,1.0
3435,-1.0
3436,2.0
3437,2.0
3438,0.0
3439,-1.0
3440,0.0
3441,-1.0
3442,1.0
3443,1.0
3444,0.0
3445,0.0
3446,4.0
3447,2.0
3448,-2.0
3449,2.0
3450,1.0
3451,1.0
3452,3.0
3453,-4.0
3454,-1.0
3455,-1.0
3456,1.0
3457,-1.0
3458,-3.0
3459,-3.0
3460,-3.0
3461,0.0
3462,0.0
3463,-4.0
3464,0.0
3465,0.0
3466,0.0
3467,1.0
3468,1.0
3469,3.0
3470,2.0
3471,-2.0
3472,1.0
3473,-1.0
3474,2.0
3475,-1.0
3476,4.0
3477,-1.0
3478,0.0
3479,1.0
3480,1.0
3481,0.0
3482,2.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,1.0
3488,0.0
3489,-1.0
3490,-1.0
3491,-1.0
3492,0.0
3493,0.0
3494,0.0
3495,-1.0
3496,-2.0
3497,2.0
3498,1.0
3499,1.0
3500,-1.0
3501,5.0
3502,1.0
3503,-1.0
3504,2.0
3505,1.0
3506,1.0
3507,-1.0
3508,-1.0
3509,-2.0
3510,-1.0
3511,-1.0
3512,-2.0
3513,1.0
3514,-2.0
3515,-2.0
3516,-1.0
3517,-2.0
3518,-3.0
3519,1.0
3520,0.0
3521,3.0
3522,-2.0
3523,0.0
3524,1.0
3525,1.0
3526,0.0
3527,-1.0
3528,-3.0
3529,-1.0
3530,0.0
3531,1.0
3532,-2.0
3533,1.0
3534,1.0
3535,0.0
3536,1.0
3537,3.0
3538,-1.0
3539,2.0
3540,1.0
3541,-2.0
3542,4.0
3543,0.0
3544,2.0
3545,2.0
3546,1.0
3547,-1.0
3548,0.0
3549,-1.0
3550,1.0
3551,0.0
3552,2.0
3553,1.0
3554,-1.0
3555,-1.0
3556,1.0
3557,0.0
3558,-1.0
3559,2.0
3560,2.0
3561,-2.0
3562,1.0
3563,-1.0
3564,-2.0
3565,0.0
3566,-1.0
3567,-3.0
3568,-1.0
3569,2.0
3570,-1.0
3571,0.0
3572,-2.0
3573,-1.0
3574,1.0
3575,-1.0
3576,-1.0
3577,0.0
3578,0.0
3579,-1.0
3580,2.0
3581,0.0
3582,-2.0
3583,0.0
3584,-2.0
3585,0.0
3586,1.0
3587,1.0
3588,-1.0
3589,-1.0
3590,6.0
3591,2.0
3592,-4.0
3593,-1.0
3594,-3.0
3595,-2.0
3596,2.0
3597,-2.0
3598,0.0
3599,1.0
3600,-6.0
3601,-1.0
3602,-3.0
3603,0.0
3604,-2.0
3605,-2.0
3606,0.0
3607,1.0
3608,-1.0
3609,0.0
3610,0.0
3611,2.0
3612,0.0
3613,-2.0
3614,1.0
3615,1.0
3616,2.0
3617,1.0
3618,2.0
3619,0.0
3620,1.0
3621,4.0
3622,0.0
3623,1.0
3624,3.0
3625,-3.0
3626,-1.0
3627,1.0
3628,0.0
3629,0.0
3630,-2.0
3631,1.0
3632,1.0
3633,2.0
3634,1.0
3635,0.0
3636,1.0
3637,1.0
3638,0.0
3639,1.0
3640,1.0
3641,-1.0
3642,0.0
3643,0.0
3644,2.0
3645,1.0
3646,4.0
3647,-1.0
3648,0.0
3649,0.0
3650,3.0
3651,0.0
3652,-1.0
3653,4.0
3654,0.0
3655,1.0
3656,0.0
3657,5.0
3658,-2.0
3659,2.0
3660,0.0
3661,3.0
3662,-2.0
3663,-1.0
3664,0.0
3665,1.0
3666,-1.0
3667,0.0
3668,2.0
3669,3.0
3670,-3.0
3671,0.0
3672,-1.0
3673,2.0
3674,3.0
3675,1.0
3676,0.0
3677,3.0
3678,-1.0
3679,1.0
3680,1.0
3681,0.0
3682,0.0
3683,1.0
3684,-3.0
3685,0.0
3686,-1.0
3687,-4.0
3688,4.0
3689,3.0
3690,-1.0
3691,3.0
3692,2.0
3693,1.0
3694,2.0
3695,2.0
3696,1.0
3697,-1.0
3698,-1.0
3699,-3.0
3700,3.0
3701,-1.0
3702,0.0
3703,1.0
3704,1.0
3705,1.0
3706,0.0
3707,0.0
3708,-1.0
3709,0.0
3710,1.0
3711,-1.0
3712,0.0
3713,1.0
3714,5.0
3715,0.0
3716,1.0
3717,-3.0
3718,-2.0
3719,0.0
3720,0.0
3721,1.0
3722,-1.0
3723,-2.0
3724,1.0
3725,-2.0
3726,-1.0
3727,2.0
3728,2.0
3729,2.0
3730,1.0
3731,5.0
3732,1.0
3733,1.0
3734,-2.0
3735,-2.0
3736,2.0
3737,2.0
3738,-1.0
3739,-1.0
3740,-1.0
3741,-1.0
3742,0.0
3743,-1.0
3744,-1.0
3745,1.0
3746,-2.0
3747,0.0
3748,1.0
3749,0.0
3750,0.0
3751,1.0
3752,1.0
3753,1.0
3754,0.0
3755,-2.0
3756,1.0
3757,-1.0
3758,2.0
3759,2.0
3760,1.0
3761,0.0
3762,2.0
3763,0.0
3764,0.0
3765,-1.0
3766,3.0
3767,0.0
3768,-1.0
3769,-3.0
3770,0.0
3771,-1.0
3772,2.0
3773,-1.0
3774,-1.0
3775,-1.0
3776,-1.0
3777,-1.0
3778,0.0
3779,-1.0
3780,0.0
3781,-1.0
3782,2.0
3783,-1.0
3784,-1.0
3785,-1.0
3786,0.0
3787,1.0
3788,1.0
3789,-2.0
3790,3.0
3791,1.0
3792,1.0
3793,2.0
3794,-1.0
3795,2.0
3796,-1.0
3797,1.0
3798,2.0
3799,0.0
3800,-4.0
3801,-2.0
3802,0.0
3803,3.0
3804,2.0
3805,0.0
3806,1.0
3807,-2.0
3808,2.0
3809,-1.0
3810,-2.0
3811,2.0
3812,1.0
3813,3.0
3814,3.0
3815,-2.0
3816,1.0
3817,-1.0
3818,0.0
3819,1.0
3820,2.0
3821,-4.0
3822,3.0
3823,1.0
3824,0.0
3825,0.0
3826,0.0
3827,2.0
3828,-2.0
3829,-1.0
3830,-3.0
3831,-1.0
3832,2.0
3833,1.0
3834,-2.0
3835,0.0
3836,1.0
3837,-1.0
3838,3.0
3839,-2.0
3840,1.0
3841,0.0
3842,1.0
3843,0.0
3844,0.0
3845,1.0
3846,-1.0
3847,-1.0
3848,3.0
3849,-1.0
3850,1.0
3851,2.0
3852,1.0
3853,0.0
3854,1.0
3855,-1.0
3856,1.0
3857,1.0
3858,2.0
3859,-3.0
3860,-1.0
3861,-2.0
3862,-1.0
3863,2.0
3864,-1.0
3865,-4.0
3866,-3.0
3867,0.0
3868,0.0
3869,-1.0
3870,0.0
3871,3.0
3872,2.0
3873,-2.0
3874,-2.0
3875,0.0
3876,1.0
3877,-1.0
3878,-1.0
3879,-2.0
3880,0.0
3881,1.0
3882,0.0
3883,1.0
3884,-1.0
3885,1.0
3886,1.0
3887,-1.0
3888,0.0
3889,-2.0
3890,3.0
3891,0.0
3892,2.0
3893,2.0
3894,-1.0
3895,-1.0
3896,1.0
3897,1.0
3898,-2.0
3899,1.0
3900,0.0
3901,1.0
3902,2.0
3903,-1.0
3904,0.0
3905,3.0
3906,0.0
3907,-2.0
3908,0.0
3909,0.0
3910,1.0
3911,-1.0
3912,0.0
3913,3.0
3914,1.0
3915,-2.0
3916,0.0
3917,-1.0
3918,-2.0
3919,-2.0
3920,1.0
3921,0.0
3922,-1.0
3923,0.0
3924,-1.0
3925,-5.0
3926,0.0
3927,0.0
3928,-1.0
3929,2.0
3930,0.0
3931,-1.0
3932,3.0
3933,1.0
3934,1.0
3935,2.0
3936,1.0
3937,1.0
3938,-2.0
3939,1.0
3940,-1.0
3941,0.0
3942,0.0
3943,-1.0
3944,0.0
3945,2.0
3946,1.0
3947,-4.0
3948,-1.0
3949,-1.0
3950,1.0
3951,2.0
3952,4.0
3953,-1.0
3954,0.0
3955,-4.0
3956,2.0
3957,-2.0
3958,0.0
